UniProt, domain_start, domain_end, S_over_T_mean, S_over_T_pval, quantile, refoldable, subcellular_localization, average_KD_hydro, A_SASA , C_SASA , D_SASA , E_SASA , F_SASA , G_SASA , H_SASA , I_SASA , K_SASA , L_SASA , M_SASA , N_SASA , P_SASA , Q_SASA , R_SASA , S_SASA , T_SASA , V_SASA , W_SASA , Y_SASA
P05740, 13, 152, 0.2544, 0.004529, 42, True, cytoplasm, 2.248, , 376.11, 0, 160.0, 485.4, 0, 347.43, 351.97, 94.89, 1389.7, 0, 0, 261.71, 78.82, 515.63, 1646.73, 566.19, 261.87, 0, 0, 437.52
P05743, 19, 118, 0.2426, 0.001902, 42, True, cytoplasm, 3.058, , 261.28, 0, 220.99, 466.33, 217.54, 246.53, 80.97, 0, 1616.85, 396.98, 0, 195.47, 120.6, 233.87, 491.64, 483.99, 190.24, 305.36, 0, 92.16
P05744, 8, 102, 0.1455, 0.006649, 6, True, cytoplasm, 3.053, , 120.66, 0, 74.76, 220.62, 112.32, 318.63, 0, 92.43, 943.99, 199.12, 0, 475.29, 53.88, 242.71, 1395.12, 361.39, 57.81, 295.0, 0, 131.17
P05745, 53, 93, 0.2529, 8.5e-05, 42, True, cytoplasm, 2.204, , 62.1, 0, 79.86, 365.14, 115.04, 92.47, 0, 203.73, 689.29, 0, 0, 245.44, 0, 0, 1015.0, 51.84, 105.73, 0, 0, 0
P05747, 14, 40, 0.2342, 0.032579, 42, nan, cytoplasm, 2.662, , 60.7, 0, 81.83, 0, 150.06, 113.34, 149.0, 117.93, 1204.84, 89.7, 0, 124.41, 285.37, 0, 543.34, 94.19, 130.31, 0, 0, 329.84
P05748, 4, 67, 0.1654, 0.00275, 18, False, cytoplasm, 3.438, , 207.01, 0, 112.81, 137.42, 229.5, 120.78, 0, 110.67, 628.65, 321.39, 0, 115.69, 60.74, 531.31, 1813.95, 45.92, 56.42, 619.66, 146.35, 348.3
P05748, 98, 190, 0.1654, 0.00275, 18, False, cytoplasm, 2.426, , 417.89, 0, 254.87, 88.68, 0, 97.4, 316.99, 69.44, 1297.16, 0, 0, 536.39, 97.19, 252.36, 1705.58, 221.86, 248.54, 97.24, 376.04, 439.62
P05749, 15, 107, 0.2757, 0.002486, 54, False, cytoplasm, 2.738, , 138.81, 0, 451.02, 504.41, 0, 316.6, 0, 0, 1224.92, 0, 0, 492.53, 0, 142.76, 205.98, 261.45, 589.59, 224.89, 144.51, 297.18
P05750, 17, 191, 0.264, 8.9e-05, 54, False, cytoplasm, 2.908, , 572.57, 0, 436.7, 739.93, 104.87, 424.58, 244.8, 0, 952.39, 406.03, 0, 479.15, 412.78, 517.19, 2172.64, 186.71, 325.7, 261.37, 0, 493.94
P05755, 23, 174, 0.1557, 0.000317, 6, False, nucleus; nucleolus; cytoplasm, 2.697, , 295.41, 0, 780.77, 500.77, 399.95, 307.64, 286.38, 91.2, 1833.52, 523.96, 0, 246.09, 329.59, 312.64, 2132.51, 254.06, 289.98, 173.05, 0, 326.6
P05756, 33, 129, 0.2378, 0.009065, 42, False, cytoplasm, 2.56, , 105.63, 0, 246.09, 471.75, 108.71, 263.82, 281.73, 404.11, 1343.06, 0, 0, 208.33, 58.19, 267.53, 1928.77, 292.61, 103.19, 270.58, 0, 469.21
P05759, 1, 69, 0.2233, 0.00268, 30, False, nucleus; cytoplasm, 2.308, , 89.14, 0, 484.83, 446.18, 0, 269.44, 90.39, 0, 582.45, 145.16, 0, 186.82, 0, 518.5, 211.29, 258.86, 307.11, 72.89, 0, 0
P05759, 105, 140, 0.2233, 0.00268, 30, False, nucleus; cytoplasm, 3.369, , 252.04, 75.31, 176.25, 174.8, 0, 119.4, 78.19, 0, 578.64, 210.84, 0, 183.77, 123.39, 0, 423.65, 108.96, 119.81, 186.47, 0, 297.44
P05986, 76, 391, 0.3335, 0.001104, 66, nan, , 2.626, , 46.08, 0, 635.69, 1795.83, 105.63, 435.97, 320.02, 158.19, 1385.91, 335.24, 310.53, 974.71, 931.82, 1196.38, 1031.64, 890.78, 298.52, 207.28, 0, 797.23
P06100, 100, 186, 0.1449, 0.001135, 6, True, nucleus; cytoplasm, 3.373, , 156.28, 0, 220.37, 434.38, 236.94, 131.57, 0, 125.64, 668.24, 496.56, 251.35, 99.3, 206.54, 713.34, 877.7, 0, 174.42, 192.11, 0, 157.55
P06101, 30, 170, 0.4729, 0.001052, 90, True, cytoplasm, 2.104, , 245.15, 0, 929.43, 1164.76, 134.77, 113.48, 229.32, 396.71, 2327.88, 76.92, 144.1, 482.98, 278.59, 528.18, 209.41, 360.99, 57.94, 101.58, 193.75, 0
P06101, 224, 471, 0.4729, 0.001052, 90, True, cytoplasm, 2.469, , 127.08, 0, 1756.13, 3297.66, 188.41, 183.42, 268.38, 282.81, 3408.33, 788.4, 927.46, 831.14, 651.03, 600.66, 228.45, 431.5, 242.95, 89.11, 0, 355.59
P06102, 6, 249, 0.1572, 7e-05, 6, True, nucleus; cytoplasm, 2.285, , 511.8, 0, 1830.86, 2160.27, 0, 68.36, 118.99, 270.06, 2821.65, 433.97, 0, 866.02, 435.46, 1322.41, 1249.63, 1075.27, 561.08, 190.37, 0, 438.43
P06102, 593, 784, 0.1572, 7e-05, 6, True, nucleus; cytoplasm, 3.065, , 53.82, 218.58, 876.99, 1431.84, 668.33, 207.49, 0, 420.92, 1092.53, 266.56, 209.14, 462.6, 285.02, 680.79, 1193.51, 771.6, 246.97, 294.49, 0, 204.78
P06103, 73, 732, 0.2936, 4e-06, 54, False, cytoplasm, 2.948, , 1177.4, 0, 2285.56, 3811.21, 1141.08, 514.94, 508.23, 624.1, 5686.14, 1096.25, 814.05, 2303.93, 1418.9, 822.88, 3219.22, 1204.03, 1293.39, 1029.98, 146.67, 436.04
P06104, 6, 151, 0.4048, 0.01222, 78, True, nucleus; cytoplasm, 2.159, , 312.66, 0, 992.68, 1134.18, 0, 44.67, 164.5, 0, 735.08, 97.4, 107.56, 640.93, 321.04, 197.7, 751.3, 342.32, 229.95, 95.66, 128.7, 94.14
P06106, 5, 438, 0.4315, 2.8e-05, 78, True, cytoplasm, 3.101, , 740.6, 0, 1110.44, 2248.3, 662.67, 667.13, 667.93, 258.39, 2567.08, 633.41, 0, 840.59, 573.25, 522.66, 723.94, 758.26, 730.61, 206.58, 0, 298.91
P06115, 31, 426, 0.4299, 0.019715, 78, nan, cytoplasm, 3.194, , 278.93, 0, 1619.78, 1243.44, 992.1, 665.83, 700.78, 619.52, 1705.04, 524.12, 173.02, 912.45, 1283.27, 1313.92, 969.61, 777.27, 930.13, 342.17, 101.95, 868.36
P06115, 456, 529, 0.4299, 0.019715, 78, nan, cytoplasm, 3.449, , 90.05, 141.37, 396.69, 520.73, 0, 91.14, 390.55, 486.48, 1158.42, 396.35, 0, 483.92, 206.22, 664.32, 334.05, 38.7, 91.75, 484.29, 0, 899.94
P06168, 58, 387, 0.3382, 0.000821, 66, False, mitochondrion, 2.854, , 528.55, 94.08, 1283.13, 2221.43, 119.6, 800.71, 202.13, 175.5, 2410.97, 349.82, 307.59, 671.79, 581.07, 418.95, 1686.98, 595.54, 765.53, 402.69, 150.04, 524.8
P06169, 4, 333, 0.3812, 8.1e-05, 78, False, nucleus; cytoplasm, 3.297, , 894.5, 0, 1070.0, 904.45, 321.41, 412.06, 92.28, 150.15, 1949.97, 978.73, 83.31, 856.62, 748.01, 707.11, 405.19, 396.6, 489.6, 73.34, 0, 270.01
P06169, 365, 555, 0.3812, 8.1e-05, 78, False, nucleus; cytoplasm, 2.849, , 111.31, 0, 481.96, 800.45, 108.35, 420.07, 128.57, 129.63, 1136.59, 402.18, 0, 547.56, 210.49, 866.16, 317.29, 298.04, 519.01, 126.79, 352.22, 282.52
P06174, 6, 271, 0.3537, 1e-05, 66, True, , 2.742, , 231.22, 113.2, 1219.62, 1483.4, 93.98, 337.86, 332.56, 569.19, 1783.12, 362.47, 0, 895.3, 973.85, 478.1, 1092.23, 747.52, 669.81, 317.97, 0, 101.1
P06208, 61, 599, 0.4134, 0.000257, 78, True, cytoplasm; mitochondrion, 2.654, , 632.9, 0, 2166.69, 3106.41, 193.58, 919.9, 314.96, 306.86, 1987.46, 323.14, 102.26, 1540.73, 635.69, 1398.94, 2194.01, 1476.07, 718.39, 580.67, 0, 518.36
P06242, 6, 289, 0.2593, 0.00281, 42, nan, nucleus, 3.062, , 257.86, 53.27, 1095.99, 1043.95, 137.94, 232.27, 386.88, 554.58, 1557.47, 227.89, 410.82, 377.72, 761.57, 797.04, 675.93, 543.45, 606.0, 321.71, 0, 556.38
P06243, 15, 182, 0.2188, 0.001486, 30, nan, , 3.207, , 81.98, 0, 423.7, 826.45, 93.35, 323.14, 316.71, 924.2, 1426.02, 185.11, 0, 324.41, 284.28, 220.87, 1296.59, 308.38, 492.44, 81.6, 115.63, 701.48
P06243, 219, 252, 0.2188, 0.001486, 30, nan, , 3.423, , 0, 141.99, 0, 223.97, 0, 70.36, 282.18, 176.36, 147.69, 135.28, 139.77, 615.59, 101.17, 576.58, 138.32, 127.15, 119.26, 73.2, 0, 116.39
P06243, 284, 476, 0.2188, 0.001486, 30, nan, , 3.435, , 382.07, 0, 835.65, 1136.85, 177.32, 437.64, 106.41, 488.93, 1045.01, 838.88, 196.52, 550.18, 250.68, 560.8, 583.75, 475.84, 544.42, 275.39, 177.43, 692.36
P06244, 61, 393, 0.3346, 0.001153, 66, False, nucleus; cytoplasm, 2.516, , 194.42, 0, 759.77, 1974.78, 113.83, 468.68, 222.51, 90.83, 1462.66, 408.07, 139.74, 900.81, 767.98, 1800.89, 1271.7, 847.62, 369.97, 170.71, 0, 643.14
P06245, 69, 376, 0.2988, 7.8e-05, 54, False, , 3.102, , 352.15, 0, 625.48, 1495.45, 194.22, 470.85, 431.54, 179.38, 1081.83, 521.94, 299.29, 160.45, 934.42, 1458.8, 1250.78, 567.66, 817.23, 328.92, 290.65, 453.46
P06367, 18, 111, 0.2622, 5e-06, 54, nan, nucleus; nucleolus; cytoplasm, 3.16, , 189.15, 0, 177.77, 286.1, 110.99, 284.29, 251.3, 208.64, 831.11, 163.4, 128.61, 114.91, 191.61, 201.03, 1161.54, 79.06, 478.85, 98.24, 0, 137.96
P06634, 87, 121, 0.1655, 3.6e-05, 18, False, cytoplasm, 4.106, , 209.39, 0, 144.52, 361.03, 456.3, 118.33, 137.61, 488.35, 310.16, 0, 0, 369.88, 412.79, 135.81, 217.04, 197.13, 0, 151.61, 209.33, 0
P06634, 149, 556, 0.1655, 3.6e-05, 18, False, cytoplasm, 2.661, , 491.69, 0, 1407.74, 1742.28, 485.99, 1155.0, 106.15, 85.89, 1257.73, 209.13, 271.55, 1311.07, 924.41, 888.92, 3018.63, 1320.33, 794.25, 156.53, 0, 672.99
P06700, 105, 188, 0.1202, 0.011512, 6, nan, nucleus; nucleolus, 3.188, , 133.1, 0, 306.08, 545.9, 122.6, 200.27, 281.07, 237.15, 1237.08, 359.57, 76.54, 230.96, 186.75, 156.34, 274.57, 435.38, 248.33, 0, 0, 313.79
P06700, 216, 554, 0.1202, 0.011512, 6, nan, nucleus; nucleolus, 2.854, , 324.09, 211.55, 758.63, 1273.89, 0, 518.9, 796.3, 173.31, 2444.35, 790.1, 294.45, 1246.01, 415.97, 442.45, 1412.11, 859.09, 560.5, 392.77, 0, 656.97
P06701, 7, 211, 0.2216, 0.001153, 30, nan, nucleus, 2.422, , 0, 0, 1192.48, 1515.03, 192.12, 199.44, 0, 280.86, 1310.4, 368.95, 0, 942.02, 311.07, 505.82, 1428.35, 577.53, 123.84, 333.28, 151.33, 0
P06701, 510, 972, 0.2216, 0.001153, 30, nan, nucleus, 2.788, , 860.86, 172.37, 1437.57, 3181.2, 548.42, 668.45, 280.5, 809.8, 5175.04, 732.59, 193.4, 2152.01, 739.93, 1246.85, 1312.17, 1212.04, 542.9, 399.21, 238.69, 122.83
P06704, 5, 154, 0.2474, 4e-06, 42, nan, nucleus envelope; cytoplasm; cytoskeleton; microtubule organizing center; spindle pole body, 2.681, , 153.04, 0, 891.92, 1933.33, 117.38, 352.49, 388.02, 87.07, 774.14, 852.92, 228.53, 429.81, 232.41, 303.58, 488.63, 422.22, 275.78, 0, 0, 113.23
P06738, 29, 895, 0.4138, 0.000257, 78, False, cytoplasm, 2.732, , 757.59, 0, 2711.16, 4207.89, 443.15, 1037.05, 753.18, 372.57, 4155.13, 911.16, 230.2, 1967.04, 1400.73, 1497.25, 886.03, 1193.38, 1008.15, 284.13, 352.51, 1430.02
P06773, 1, 309, 0.3275, 0.002002, 66, nan, , 2.738, , 162.54, 64.15, 1116.31, 2128.38, 435.69, 322.22, 773.29, 193.7, 1782.74, 672.09, 439.68, 1081.02, 311.4, 1336.77, 2257.34, 627.82, 994.04, 331.57, 130.22, 465.04
P06774, 167, 214, 0.2667, 9e-06, 54, nan, nucleus, 2.895, , 116.82, 0, 0, 660.73, 0, 126.32, 179.52, 216.98, 731.18, 541.86, 119.28, 0, 214.09, 0, 1868.71, 159.59, 0, 0, 0, 603.65
P06776, 1, 127, 0.3195, 0.004723, 66, nan, , 2.937, , 0, 0, 223.12, 757.43, 304.76, 22.84, 700.33, 289.83, 424.6, 0, 116.75, 155.2, 299.69, 799.24, 1024.66, 310.83, 198.98, 562.97, 127.41, 255.34
P06776, 156, 522, 0.3195, 0.004723, 66, nan, , 2.872, , 358.54, 86.51, 1517.87, 1242.86, 528.54, 149.41, 309.77, 281.9, 2627.08, 696.13, 202.24, 1263.82, 486.72, 1095.16, 685.79, 1068.58, 325.14, 565.0, 0, 188.26
P06777, 94, 536, 0.1969, 6.1e-05, 18, nan, nucleus, 3.161, , 506.23, 201.8, 1513.79, 2850.69, 722.59, 392.38, 1129.52, 798.63, 3600.29, 1479.82, 262.8, 1692.6, 566.09, 975.93, 2333.36, 1581.43, 974.42, 1110.52, 478.17, 491.16
P06777, 584, 638, 0.1969, 6.1e-05, 18, nan, nucleus, 3.33, , 178.33, 0, 792.86, 1331.43, 301.99, 246.16, 151.31, 286.23, 727.24, 417.11, 95.37, 470.04, 0, 354.31, 161.53, 183.4, 81.7, 227.31, 0, 0
P06777, 673, 1066, 0.1969, 6.1e-05, 18, nan, nucleus, 3.09, , 717.17, 127.1, 1680.89, 2830.25, 1142.13, 628.13, 640.23, 1229.2, 4254.38, 1596.29, 325.42, 2724.18, 420.15, 1251.13, 2368.56, 1434.22, 799.1, 276.31, 310.26, 1550.14
P06778, 20, 336, 0.1669, 1e-06, 18, False, nucleus, 3.256, , 931.33, 0, 2517.11, 2560.09, 1236.89, 437.8, 168.58, 882.07, 3453.74, 1349.91, 614.55, 2853.16, 1246.33, 2197.86, 1846.35, 1608.75, 2301.14, 1230.67, 107.46, 846.13
P06779, 183, 557, 0.2454, 0.003913, 42, False, , 2.981, , 371.69, 0, 941.67, 1868.26, 460.49, 376.51, 418.15, 286.65, 1626.17, 531.32, 283.02, 1191.09, 287.49, 728.54, 945.64, 542.65, 505.58, 428.97, 0, 104.05
P06784, 172, 495, 0.208, 0.007603, 30, nan, , 2.694, , 103.84, 0, 1099.74, 659.37, 128.25, 525.26, 582.13, 472.55, 2283.46, 182.46, 102.15, 1257.61, 568.49, 986.73, 1148.89, 721.59, 386.27, 439.86, 0, 90.92
P06785, 9, 294, 0.4036, 0.000374, 78, True, nucleus, 2.495, , 257.05, 0, 1751.18, 1249.77, 366.2, 652.98, 184.42, 147.73, 2105.42, 183.77, 80.58, 281.81, 392.34, 252.95, 1155.29, 236.7, 542.41, 70.49, 0, 312.29
P06786, 17, 1228, 0.1836, 0.000569, 18, nan, nucleus, 2.528, , 1193.38, 61.89, 4611.78, 8299.48, 116.79, 1846.59, 647.68, 1266.57, 12564.14, 1432.24, 213.24, 3954.7, 1512.13, 2087.98, 3947.71, 2273.09, 2692.99, 800.8, 208.14, 836.05
P06787, 9, 140, 0.3479, 0.003136, 66, False, cytoplasm; cytoskeleton; microtubule organizing center; spindle pole body, 3.135, , 459.21, 0, 881.77, 1554.87, 0, 414.81, 230.22, 259.86, 849.82, 476.78, 82.68, 596.97, 0, 475.66, 500.57, 784.76, 206.29, 260.44, 0, 0
P06838, 61, 208, 0.2655, 0.013644, 54, nan, nucleus, 2.448, , 99.45, 0, 747.11, 827.09, 512.18, 251.2, 75.76, 168.41, 1199.86, 122.32, 276.96, 1093.9, 412.62, 422.24, 1391.59, 516.37, 716.86, 88.05, 240.93, 670.19
P06839, 1, 747, 0.2375, 1.1e-05, 42, False, nucleus, 2.398, , 682.38, 0, 2458.65, 4571.82, 314.34, 505.04, 654.66, 195.38, 3850.1, 469.03, 112.13, 1589.01, 1007.63, 1843.91, 2865.13, 1283.61, 1047.65, 791.43, 143.53, 648.24
P06844, 5, 87, 0.1673, 0.004411, 18, False, nucleus, 3.797, , 66.74, 0, 414.14, 461.53, 228.68, 159.13, 250.33, 384.15, 711.63, 657.6, 128.99, 201.67, 158.78, 291.15, 1111.3, 284.89, 118.97, 499.67, 146.01, 260.7
P06844, 143, 256, 0.1673, 0.004411, 18, False, nucleus, 3.198, , 161.95, 68.74, 1386.34, 1565.54, 638.23, 60.62, 346.0, 384.63, 1075.26, 925.41, 253.58, 781.48, 115.03, 708.42, 1323.68, 207.33, 339.04, 288.89, 166.02, 109.23
P07149, 16, 1102, 0.3587, 0.000987, 66, False, , 2.868, , 1383.45, 56.38, 2976.33, 4464.83, 801.39, 1461.79, 465.7, 188.24, 6270.42, 765.49, 285.77, 2306.81, 2068.06, 2323.51, 1271.41, 2580.68, 1160.32, 1089.79, 0, 279.2
P07149, 1135, 2041, 0.3587, 0.000987, 66, False, , 2.965, , 862.49, 0, 2985.25, 4968.09, 471.44, 1503.1, 886.08, 762.66, 5691.04, 1077.84, 384.53, 2570.64, 1781.62, 1376.88, 1817.24, 1654.9, 1231.23, 1713.26, 131.28, 400.8
P07170, 7, 218, 0.5565, 0.002031, 90, False, cytoplasm; cytosol; mitochondrion intermembrane space, 2.936, , 648.98, 0, 902.16, 1014.71, 127.36, 401.52, 214.94, 128.71, 1922.15, 271.88, 0, 570.18, 531.65, 659.76, 135.55, 291.0, 338.71, 236.0, 0, 0
P07172, 52, 381, 0.4386, 0.000459, 90, True, , 3.194, , 599.77, 50.7, 919.23, 1251.82, 0, 531.15, 287.19, 304.47, 2055.46, 301.16, 184.91, 682.78, 535.43, 552.9, 697.98, 677.24, 614.42, 405.73, 0, 802.38
P07236, 38, 458, 0.2089, 0.020077, 30, nan, mitochondrion matrix, 2.876, , 348.27, 0, 1615.73, 2531.33, 364.11, 678.22, 448.97, 252.19, 2973.89, 1153.0, 422.56, 1086.88, 949.73, 864.39, 877.06, 846.15, 568.53, 449.82, 0, 272.33
P07244, 2, 795, 0.4683, 0.0002, 90, True, cytoplasm, 2.813, , 1043.2, 0, 2792.61, 3082.22, 335.92, 1667.56, 777.17, 414.58, 3095.1, 519.05, 124.48, 1700.11, 1273.32, 2504.34, 2259.57, 1984.41, 1303.99, 594.73, 0, 285.27
P07245, 11, 922, 0.4207, 7.1e-05, 78, False, nucleus; cytoplasm, 2.86, , 1189.72, 0, 2086.89, 3333.11, 260.82, 1682.22, 1459.98, 324.14, 4190.31, 908.94, 227.2, 2144.11, 2233.88, 1827.6, 3215.88, 1339.91, 1987.51, 396.03, 0, 313.71
P07248, 90, 149, 0.1242, 0.000854, 6, nan, nucleus, 3.133, , 37.79, 174.09, 0, 367.93, 0, 170.94, 100.3, 134.86, 384.4, 467.7, 0, 378.83, 293.28, 83.87, 1486.93, 242.42, 171.39, 167.21, 0, 104.88
P07248, 509, 1143, 0.1242, 0.000854, 6, nan, nucleus, 3.068, , 797.49, 344.68, 2613.69, 3041.38, 1188.87, 738.08, 700.78, 761.02, 3056.14, 1568.88, 460.31, 3355.78, 1201.18, 1668.13, 3320.49, 3004.61, 1273.44, 930.81, 0, 1866.67
P07248, 1253, 1318, 0.1242, 0.000854, 6, nan, nucleus, 3.464, , 78.69, 59.3, 89.78, 394.75, 243.52, 340.62, 866.43, 200.7, 921.92, 727.56, 108.07, 577.84, 0, 233.71, 217.01, 356.47, 82.81, 0, 0, 484.36
P07250, 7, 69, 0.5402, 0.00605, 90, nan, nucleus, 3.927, , 505.65, 0, 547.6, 288.78, 332.84, 309.68, 257.62, 105.09, 452.56, 472.4, 0, 0, 259.82, 244.54, 667.98, 320.22, 118.56, 282.51, 197.03, 0
P07250, 113, 280, 0.5402, 0.00605, 90, nan, nucleus, 3.283, , 162.11, 0, 766.51, 1623.12, 0, 126.71, 222.5, 74.48, 974.28, 1310.5, 226.72, 440.51, 152.37, 381.03, 818.33, 672.03, 290.23, 301.64, 0, 601.42
P07250, 317, 351, 0.5402, 0.00605, 90, nan, nucleus, 4.6, , 94.03, 0, 359.11, 483.51, 326.21, 188.59, 184.68, 405.99, 147.15, 587.47, 185.22, 130.97, 114.67, 0, 0, 392.45, 77.92, 144.5, 0, 160.09
P07253, 5, 48, 0.1393, 6.8e-05, 6, nan, mitochondrion, 3.92, , 34.05, 0, 163.9, 85.11, 101.57, 60.25, 272.08, 132.75, 473.37, 295.4, 0, 164.64, 173.96, 0, 696.05, 62.35, 0, 617.14, 0, 112.78
P07253, 101, 156, 0.1393, 6.8e-05, 6, nan, mitochondrion, 3.771, , 267.64, 0, 306.73, 233.43, 272.05, 171.96, 0, 384.56, 892.87, 424.58, 300.8, 488.77, 65.26, 353.76, 555.52, 117.38, 150.46, 125.92, 0, 620.42
P07258, 9, 373, 0.3181, 0.000216, 66, False, cytoplasm, 2.833, , 261.16, 159.62, 971.26, 1318.78, 0, 506.82, 375.06, 205.0, 1683.29, 494.05, 0, 825.68, 619.68, 1262.65, 646.25, 482.68, 223.7, 356.83, 208.21, 142.45
P07259, 9, 1818, 0.386, 5.6e-05, 78, False, cytoplasm, 2.807, , 1941.21, 0, 6284.63, 6596.68, 157.28, 1901.08, 1071.74, 437.04, 8046.14, 1241.92, 80.98, 3909.17, 1430.83, 1306.25, 3295.33, 2842.51, 1778.58, 1615.0, 0, 1676.67
P07259, 1854, 2209, 0.386, 5.6e-05, 78, False, cytoplasm, 3.044, , 985.26, 104.98, 754.08, 2694.51, 280.7, 543.94, 453.98, 541.05, 1868.28, 718.66, 351.0, 958.91, 1055.08, 561.7, 2375.77, 653.32, 489.92, 530.49, 0, 346.2
P07260, 24, 198, 0.2655, 0.000277, 54, False, nucleus; cytoplasm, 2.788, , 363.56, 0, 1102.59, 1015.4, 93.98, 269.58, 473.92, 0, 1343.96, 355.73, 0, 332.91, 387.0, 374.89, 563.54, 477.4, 218.39, 282.91, 252.32, 0
P07262, 5, 452, 0.5779, 0.000374, 90, True, , 2.72, , 351.97, 51.06, 966.26, 2107.35, 186.81, 1010.05, 79.29, 305.55, 1747.19, 103.7, 0, 1338.21, 383.95, 1459.6, 1434.2, 1069.81, 800.83, 296.27, 106.7, 96.94
P07263, 68, 543, 0.3986, 0.000461, 78, True, cytoplasm; mitochondrion, 2.828, , 1075.65, 0, 1645.1, 3898.89, 298.68, 1007.17, 0, 0, 3502.05, 370.69, 413.67, 807.39, 540.03, 1126.24, 682.36, 1399.13, 543.86, 221.46, 121.66, 183.02
P07264, 10, 501, 0.4123, 0.000364, 78, False, , 2.819, , 912.15, 0, 999.43, 2927.4, 92.9, 921.64, 179.53, 310.95, 3363.46, 279.04, 0, 859.37, 502.0, 1011.47, 533.84, 924.49, 598.59, 177.37, 0, 220.86
P07264, 548, 754, 0.4123, 0.000364, 78, False, , 2.578, , 107.61, 0, 1352.36, 1348.42, 255.73, 533.77, 204.26, 440.82, 2143.65, 410.21, 0, 497.98, 213.5, 647.74, 744.22, 417.0, 252.67, 78.48, 0, 304.63
P07266, 10, 357, 0.2236, 0.014613, 30, nan, mitochondrion matrix, 2.907, , 200.21, 0, 1590.34, 770.35, 316.4, 345.85, 258.54, 0, 1941.75, 491.33, 96.13, 1106.18, 879.58, 574.64, 951.44, 1145.32, 567.38, 763.5, 0, 283.84
P07267, 45, 402, 0.2905, 0.003182, 54, False, vacuole, 3.064, , 438.44, 0, 1422.39, 2281.82, 484.02, 923.37, 379.69, 0, 1727.73, 580.43, 206.09, 822.88, 758.28, 469.64, 109.74, 625.89, 848.43, 186.93, 245.71, 484.12
P07269, 89, 128, 0.3083, 4e-05, 66, nan, nucleus, 2.804, , 0, 0, 227.91, 200.04, 0, 70.47, 0, 205.79, 511.17, 224.38, 0, 189.91, 132.53, 113.15, 587.29, 49.26, 89.72, 97.49, 0, 0
P07269, 182, 275, 0.3083, 4e-05, 66, nan, nucleus, 3.204, , 111.13, 66.39, 71.06, 115.08, 236.78, 124.93, 0, 121.25, 420.11, 250.43, 244.86, 1134.78, 269.73, 199.96, 846.45, 449.73, 165.28, 75.7, 0, 91.12
P07269, 333, 409, 0.3083, 4e-05, 66, nan, nucleus, 3.534, , 142.26, 0, 682.59, 288.1, 476.89, 172.75, 74.07, 231.51, 601.54, 570.45, 0, 799.14, 231.88, 344.18, 448.56, 283.3, 430.53, 228.24, 186.41, 293.75
P07270, 259, 305, 0.1473, 0.0, 6, nan, nucleus; cytoplasm, 3.997, , 478.45, 61.49, 0, 311.6, 0, 0, 258.29, 115.52, 227.27, 352.27, 0, 81.13, 115.66, 409.4, 736.08, 210.01, 0, 285.86, 0, 0
P07273, 6, 68, 0.2456, 0.000101, 42, nan, nucleus, 2.566, , 65.95, 0, 137.98, 756.78, 0, 36.74, 179.72, 112.55, 1702.04, 129.12, 0, 219.45, 98.12, 0, 186.58, 118.16, 204.94, 391.0, 0, 0
P07273, 132, 241, 0.2456, 0.000101, 42, nan, nucleus, 2.71, , 352.39, 0, 673.98, 486.63, 101.89, 115.71, 377.6, 77.29, 1198.39, 128.78, 0, 499.6, 265.5, 254.52, 148.44, 210.08, 271.34, 80.67, 0, 0
P07273, 276, 305, 0.2456, 0.000101, 42, nan, nucleus, 3.364, , 177.89, 97.64, 146.83, 207.69, 0, 48.87, 0, 0, 387.72, 182.33, 0, 83.78, 107.39, 185.12, 323.0, 109.12, 135.18, 70.71, 150.0, 273.26
P07274, 3, 121, 0.4245, 0.00352, 78, True, cytoplasm; cytoskeleton, 3.031, , 316.79, 0, 687.73, 74.19, 0, 438.98, 0, 110.73, 401.4, 100.17, 107.18, 380.36, 185.89, 882.97, 319.46, 159.14, 251.58, 82.8, 135.8, 247.98
P07276, 3, 115, 0.1491, 0.0, 6, nan, nucleus, 3.565, , 449.84, 60.87, 475.84, 653.13, 402.26, 289.76, 229.29, 308.49, 1156.83, 864.87, 0, 330.78, 324.44, 740.6, 2045.28, 292.67, 307.98, 553.68, 202.6, 290.86
P07276, 168, 279, 0.1491, 0.0, 6, nan, nucleus, 3.094, , 301.03, 0, 690.81, 1349.35, 232.64, 448.51, 0, 470.5, 898.37, 338.58, 323.74, 798.42, 197.22, 513.82, 871.9, 569.83, 215.76, 170.26, 0, 367.75
P07276, 712, 985, 0.1491, 0.0, 6, nan, nucleus, 3.479, , 398.39, 46.7, 2310.63, 2729.36, 949.45, 408.17, 300.53, 945.53, 2188.16, 813.43, 877.69, 1351.64, 401.91, 607.7, 927.52, 467.16, 985.55, 1186.5, 166.2, 227.17
P07277, 3, 433, 0.5386, 0.001403, 90, True, cytoplasm; cytosol, 2.712, , 419.83, 0, 1929.01, 2193.19, 256.11, 572.27, 531.93, 159.24, 2243.69, 441.07, 0, 1123.64, 683.21, 1492.71, 812.24, 1118.23, 935.68, 312.14, 0, 0
P07278, 12, 61, 0.2903, 1.7e-05, 54, False, nucleus; cytoplasm, 3.547, , 413.23, 0, 80.78, 314.74, 420.42, 0, 0, 79.15, 522.62, 508.1, 0, 660.53, 90.51, 525.19, 323.19, 131.36, 0, 113.84, 0, 0
