UniProt, domain_start, domain_end, S_over_T_mean, S_over_T_pval, quantile, refoldable, subcellular_localization, average_KD_hydro, A_SASA , C_SASA , D_SASA , E_SASA , F_SASA , G_SASA , H_SASA , I_SASA , K_SASA , L_SASA , M_SASA , N_SASA , P_SASA , Q_SASA , R_SASA , S_SASA , T_SASA , V_SASA , W_SASA , Y_SASA
P01149, 36, 76, 0.2234, 0.008742, 30, nan, , 4.803, , 380.54, 0, 273.49, 365.46, 393.82, 138.62, 0, 370.18, 161.91, 397.24, 0, 353.57, 110.97, 0, 0, 254.51, 173.49, 196.15, 0, 197.07
P02293, 42, 130, 0.1576, 0.007151, 6, False, nucleus; chromosome, 3.479, , 394.66, 0, 215.39, 326.97, 257.42, 151.19, 217.21, 190.99, 927.13, 206.68, 0, 251.92, 174.24, 474.43, 559.56, 818.3, 619.59, 243.66, 0, 604.0
P02294, 42, 130, 0.2306, 0.002815, 42, nan, nucleus; chromosome, 3.475, , 401.05, 0, 214.68, 317.25, 258.33, 150.69, 222.86, 188.87, 931.48, 216.3, 0, 246.4, 169.8, 478.18, 552.3, 839.62, 565.68, 243.28, 0, 605.86
P02309, 28, 94, 0.1909, 0.000304, 18, False, nucleus; chromosome, 3.873, , 103.6, 0, 0, 428.83, 107.84, 398.63, 156.02, 250.57, 968.27, 514.44, 0, 0, 72.71, 78.8, 1075.95, 264.8, 243.39, 294.49, 0, 111.26
P02381, 2, 59, 0.2489, 0.000449, 42, nan, mitochondrion, 4.017, , 0, 0, 168.24, 0, 0, 0, 0, 528.69, 1156.83, 1344.28, 997.75, 2035.31, 0, 0, 170.24, 113.16, 204.26, 0, 0, 0
P02381, 96, 247, 0.2489, 0.000449, 42, nan, mitochondrion, 3.299, , 0, 0, 87.52, 66.24, 0, 46.22, 0, 771.74, 1663.96, 823.14, 947.59, 3413.82, 0, 213.14, 179.96, 363.41, 261.25, 0, 0, 1545.63
P02381, 256, 318, 0.2489, 0.000449, 42, nan, mitochondrion, 3.021, , 0, 0, 215.19, 0, 0, 33.19, 0, 667.32, 136.32, 333.2, 368.42, 3352.7, 84.79, 0, 0, 123.9, 94.06, 0, 0, 762.88
P02381, 322, 397, 0.2489, 0.000449, 42, nan, mitochondrion, 3.204, , 0, 0, 0, 0, 0, 119.15, 0, 347.35, 973.87, 654.6, 0, 1609.14, 0, 0, 346.36, 256.17, 301.98, 0, 241.97, 680.47
P02400, 2, 65, 0.3564, 0.02389, 66, False, cytoplasm, 4.0, , 581.82, 0, 63.33, 977.65, 162.97, 369.61, 0, 86.04, 400.04, 285.43, 0, 85.9, 0, 278.91, 125.18, 302.42, 117.29, 269.03, 0, 0
P02406, 67, 147, 0.2758, 0.003076, 54, False, cytoplasm, 3.563, , 219.26, 0, 306.64, 463.26, 346.96, 113.58, 0, 84.82, 860.17, 286.79, 0, 143.92, 73.67, 115.01, 481.5, 113.9, 169.2, 234.96, 153.9, 0
P02557, 4, 376, 0.1507, 3.8e-05, 6, False, cytoplasm; cytoskeleton, 2.859, , 296.11, 0, 1428.9, 1401.96, 278.38, 527.77, 504.14, 129.54, 1281.68, 308.35, 0, 974.32, 655.94, 1299.87, 878.37, 1145.37, 220.17, 437.05, 146.15, 441.97
P02557, 378, 438, 0.1507, 3.8e-05, 6, False, cytoplasm; cytoskeleton, 2.965, , 199.93, 0, 600.22, 1217.21, 107.44, 76.1, 114.83, 0, 447.01, 186.28, 93.13, 355.75, 0, 374.66, 389.05, 300.73, 132.95, 314.11, 156.97, 448.55
P02829, 13, 208, 0.4059, 9.3e-05, 78, False, cytoplasm, 3.319, , 495.77, 0, 724.86, 1374.96, 349.0, 366.39, 0, 172.35, 891.93, 410.87, 0, 334.55, 329.91, 425.2, 441.5, 562.28, 315.71, 413.24, 0, 0
P02829, 210, 269, 0.4059, 9.3e-05, 78, False, cytoplasm, 2.122, , 0, 0, 780.33, 3129.21, 0, 0, 0, 165.59, 2444.24, 367.87, 0, 0, 372.17, 185.43, 0, 0, 66.66, 397.98, 0, 0
P02829, 277, 408, 0.4059, 9.3e-05, 78, False, cytoplasm, 2.771, , 224.43, 0, 266.87, 1317.6, 485.77, 52.14, 0, 146.41, 1010.5, 275.44, 129.09, 498.11, 61.76, 500.79, 848.6, 422.94, 180.46, 158.16, 329.65, 0
P02829, 410, 523, 0.4059, 9.3e-05, 78, False, cytoplasm, 2.655, , 410.18, 0, 464.79, 1271.21, 235.6, 116.2, 124.44, 0, 1312.02, 165.41, 0, 258.11, 193.69, 397.65, 0, 276.23, 413.06, 0, 0, 137.33
P02829, 535, 676, 0.4059, 9.3e-05, 78, False, cytoplasm, 3.249, , 346.26, 0, 688.43, 1107.74, 171.76, 281.48, 0, 340.49, 1446.9, 681.4, 198.09, 347.28, 248.49, 492.67, 256.72, 600.33, 340.27, 0, 0, 315.49
P02992, 49, 237, 0.342, 0.000835, 66, True, mitochondrion, 2.765, , 563.75, 0, 920.83, 1385.91, 92.81, 296.7, 232.05, 0, 620.43, 175.01, 207.01, 352.26, 353.7, 519.71, 371.9, 53.22, 236.68, 59.09, 0, 0
P02992, 251, 333, 0.342, 0.000835, 66, True, mitochondrion, 2.452, , 54.3, 0, 308.35, 609.98, 251.22, 456.46, 116.31, 0, 829.87, 0, 109.0, 250.14, 125.53, 0, 1280.02, 322.75, 99.65, 60.12, 0, 0
P02992, 341, 435, 0.342, 0.000835, 66, True, mitochondrion, 2.838, , 32.26, 0, 238.44, 889.88, 0, 321.22, 240.71, 274.42, 284.33, 0, 86.75, 256.05, 209.86, 122.65, 700.88, 210.75, 341.99, 96.26, 0, 0
P02994, 7, 232, 0.2293, 2e-06, 42, False, cytoplasm; cytoplasm; cytoskeleton, 2.538, , 315.05, 0, 659.77, 1376.21, 0, 447.3, 0, 0, 2628.8, 382.66, 0, 310.94, 211.65, 406.74, 710.4, 330.0, 290.26, 218.61, 104.37, 0
P02994, 246, 332, 0.2293, 2e-06, 42, False, cytoplasm; cytoplasm; cytoskeleton, 2.824, , 80.37, 0, 186.02, 555.86, 0, 476.52, 321.17, 150.74, 958.4, 0, 0, 350.61, 306.22, 322.41, 435.64, 48.9, 198.32, 124.28, 0, 114.79
P02994, 336, 441, 0.2293, 2e-06, 42, False, cytoplasm; cytoplasm; cytoskeleton, 2.61, , 99.79, 80.75, 294.37, 268.51, 84.95, 168.61, 314.46, 0, 903.2, 111.63, 162.14, 107.78, 351.0, 216.46, 827.24, 529.24, 379.3, 0, 0, 118.89
P03874, 5, 24, 0.155, 0.007504, 6, nan, mitochondrion, 3.595, , 0, 0, 0, 0, 306.55, 26.26, 0, 0, 198.16, 216.46, 104.35, 0, 0, 73.58, 628.94, 272.75, 139.19, 0, 0, 334.27
P03874, 26, 121, 0.155, 0.007504, 6, nan, mitochondrion, 2.567, , 0, 0, 367.88, 597.61, 136.04, 16.62, 87.06, 228.24, 877.82, 240.28, 351.48, 488.97, 143.35, 563.81, 778.44, 269.82, 408.15, 0, 0, 304.15
P03874, 133, 268, 0.155, 0.007504, 6, nan, mitochondrion, 3.128, , 323.61, 0, 529.11, 1200.42, 205.11, 175.71, 0, 99.43, 1565.22, 468.5, 87.49, 253.3, 178.05, 286.35, 664.28, 198.64, 146.91, 340.99, 0, 216.4
P03874, 283, 495, 0.155, 0.007504, 6, nan, mitochondrion, 2.914, , 391.55, 65.75, 516.87, 918.26, 512.06, 205.2, 115.42, 173.33, 1345.11, 182.7, 0, 867.77, 121.93, 1156.54, 1026.04, 1058.44, 871.95, 162.1, 194.03, 213.74
P03874, 497, 600, 0.155, 0.007504, 6, nan, mitochondrion, 3.062, , 181.5, 62.26, 132.83, 665.43, 323.98, 131.56, 326.78, 335.45, 1354.79, 241.05, 206.13, 488.49, 246.62, 569.72, 575.12, 214.35, 125.19, 91.66, 0, 97.24
P03965, 31, 145, 0.3566, 0.000287, 66, False, cytoplasm, 3.447, , 293.74, 0, 364.59, 531.89, 127.39, 283.84, 144.43, 405.82, 642.45, 306.78, 0, 438.64, 183.82, 197.43, 119.68, 280.11, 338.46, 0, 0, 359.49
P03965, 147, 374, 0.3566, 0.000287, 66, False, cytoplasm, 3.486, , 452.95, 0, 863.4, 1096.44, 134.73, 420.48, 241.01, 310.6, 1137.53, 788.34, 106.28, 228.67, 504.0, 206.53, 577.98, 504.97, 386.35, 148.05, 0, 478.82
P03965, 376, 545, 0.3566, 0.000287, 66, False, cytoplasm, 2.856, , 0, 0, 568.36, 888.35, 407.13, 262.67, 193.08, 223.35, 1041.09, 128.93, 310.69, 442.27, 298.15, 446.64, 577.6, 878.5, 363.28, 366.28, 130.2, 313.27
P03965, 547, 690, 0.3566, 0.000287, 66, False, cytoplasm, 3.09, , 356.66, 46.24, 670.42, 923.32, 223.21, 286.31, 0, 178.71, 466.31, 155.94, 73.91, 748.45, 221.93, 557.66, 353.27, 122.28, 561.67, 222.29, 163.71, 395.55
P03965, 692, 916, 0.3566, 0.000287, 66, False, cytoplasm, 3.303, , 255.3, 0, 1366.36, 983.34, 300.16, 338.03, 356.0, 348.93, 1325.65, 459.49, 0, 774.64, 266.14, 265.75, 237.07, 449.89, 390.95, 490.89, 0, 263.61
P03965, 920, 1096, 0.3566, 0.000287, 66, False, cytoplasm, 3.206, , 494.06, 0, 196.42, 1357.61, 195.93, 266.11, 116.95, 182.2, 1648.91, 602.26, 335.08, 370.26, 91.33, 292.63, 1131.81, 527.63, 569.22, 237.62, 0, 0
P04046, 4, 264, 0.4071, 0.000208, 78, True, , 2.886, , 297.31, 0, 662.49, 647.36, 223.12, 319.35, 385.48, 177.0, 736.58, 134.07, 0, 905.12, 527.19, 576.7, 1455.33, 526.11, 422.55, 282.15, 0, 1048.0
P04046, 273, 472, 0.4071, 0.000208, 78, True, , 2.978, , 33.22, 0, 801.35, 1255.15, 175.99, 506.49, 117.0, 342.97, 1526.73, 155.07, 208.44, 601.16, 191.51, 245.96, 1236.25, 246.1, 657.61, 562.17, 0, 434.24
P04050, 18, 88, 0.2705, 4.9e-05, 54, False, nucleus, 3.716, , 197.92, 0, 188.49, 650.91, 666.71, 177.48, 0, 421.84, 387.14, 497.29, 195.52, 335.53, 468.85, 372.16, 783.76, 44.98, 332.66, 58.99, 0, 0
P04050, 90, 237, 0.2705, 4.9e-05, 54, False, nucleus, 3.398, , 374.23, 216.31, 719.24, 866.09, 252.82, 309.28, 312.61, 0, 1392.64, 538.63, 0, 211.57, 231.06, 217.3, 416.38, 283.04, 751.0, 413.59, 128.8, 0
P04050, 239, 339, 0.2705, 4.9e-05, 54, False, nucleus, 3.397, , 259.51, 0, 159.89, 998.92, 237.92, 309.23, 431.57, 300.44, 711.01, 541.15, 106.89, 381.38, 737.29, 417.77, 662.72, 445.3, 67.97, 183.66, 0, 0
P04050, 341, 518, 0.2705, 4.9e-05, 54, False, nucleus, 2.883, , 49.94, 46.81, 809.74, 616.79, 90.22, 376.1, 0, 87.74, 826.99, 439.61, 78.88, 603.04, 717.84, 735.29, 994.25, 632.68, 85.7, 220.36, 0, 695.89
P04050, 520, 666, 0.2705, 4.9e-05, 54, False, nucleus, 3.506, , 129.85, 0, 608.86, 371.76, 321.55, 471.33, 294.92, 551.13, 949.86, 558.77, 193.04, 455.8, 481.82, 556.17, 410.71, 193.86, 302.7, 176.6, 119.09, 185.01
P04050, 668, 830, 0.2705, 4.9e-05, 54, False, nucleus, 3.475, , 437.38, 0, 525.43, 760.23, 347.09, 527.41, 324.71, 220.11, 1132.26, 551.0, 287.55, 378.89, 258.2, 229.79, 735.43, 257.15, 594.89, 332.29, 0, 103.6
P04050, 832, 851, 0.2705, 4.9e-05, 54, False, nucleus, 4.245, , 68.38, 0, 124.9, 295.0, 0, 59.26, 149.34, 201.84, 120.96, 205.0, 130.15, 0, 0, 116.89, 297.64, 0, 112.07, 215.17, 0, 419.81
P04050, 857, 1067, 0.2705, 4.9e-05, 54, False, nucleus, 3.048, , 449.89, 0, 858.59, 1314.77, 187.81, 462.32, 557.49, 271.0, 1439.89, 657.84, 129.19, 545.56, 352.51, 546.12, 761.74, 417.15, 373.99, 504.27, 0, 0
P04050, 1069, 1126, 0.2705, 4.9e-05, 54, False, nucleus, 4.394, , 344.84, 0, 167.38, 226.94, 331.21, 217.33, 266.02, 223.84, 759.31, 539.78, 76.46, 350.31, 285.68, 314.19, 0, 367.67, 276.53, 477.78, 0, 191.8
P04050, 1129, 1280, 0.2705, 4.9e-05, 54, False, nucleus, 2.735, , 410.37, 0, 844.07, 1850.56, 0, 49.33, 107.17, 289.46, 813.68, 395.6, 74.96, 721.67, 259.94, 608.06, 542.9, 331.75, 183.76, 175.82, 0, 126.46
P04050, 1282, 1438, 0.2705, 4.9e-05, 54, False, nucleus, 4.107, , 306.98, 49.68, 542.08, 1145.79, 152.63, 679.63, 220.24, 260.69, 475.4, 731.34, 372.97, 404.99, 555.53, 231.14, 724.4, 453.96, 827.01, 1028.85, 171.45, 660.38
P04051, 17, 88, 0.2168, 0.000408, 30, False, nucleus, 4.473, , 757.77, 55.13, 301.91, 491.32, 495.1, 81.67, 282.01, 73.1, 391.38, 976.31, 0, 147.37, 225.35, 90.9, 388.97, 678.31, 0, 80.03, 0, 0
P04051, 90, 260, 0.2168, 0.000408, 30, False, nucleus, 3.075, , 565.62, 108.22, 397.97, 693.33, 0, 475.97, 412.75, 235.91, 1824.6, 630.05, 180.69, 409.49, 416.88, 359.71, 1658.22, 305.13, 276.51, 201.73, 281.82, 410.51
P04051, 262, 365, 0.2168, 0.000408, 30, False, nucleus, 3.846, , 320.31, 111.23, 518.26, 192.63, 180.44, 466.62, 0, 290.82, 928.01, 197.33, 475.49, 512.78, 489.54, 430.41, 465.74, 586.01, 82.48, 434.09, 309.29, 0
P04051, 367, 539, 0.2168, 0.000408, 30, False, nucleus, 2.884, , 141.49, 100.46, 689.97, 707.25, 0, 269.27, 224.92, 184.13, 742.84, 488.77, 126.69, 864.1, 416.02, 229.57, 1631.52, 302.86, 239.22, 317.9, 111.29, 327.72
P04051, 556, 708, 0.2168, 0.000408, 30, False, nucleus, 3.299, , 218.01, 0, 554.03, 157.75, 216.84, 373.0, 363.93, 304.93, 1353.6, 269.41, 332.13, 556.19, 528.88, 461.84, 540.34, 199.78, 212.4, 223.93, 0, 412.25
P04051, 715, 877, 0.2168, 0.000408, 30, False, nucleus, 3.217, , 279.45, 92.28, 779.85, 1086.08, 431.8, 533.56, 269.71, 231.11, 978.57, 275.78, 83.66, 760.35, 470.56, 504.12, 168.42, 366.52, 501.63, 202.41, 208.67, 0
P04051, 879, 901, 0.2168, 0.000408, 30, False, nucleus, 3.609, , 124.22, 105.25, 266.89, 253.09, 0, 48.43, 0, 0, 123.59, 325.51, 219.25, 158.52, 0, 108.14, 284.51, 245.07, 98.98, 0, 0, 363.33
P04051, 905, 1096, 0.2168, 0.000408, 30, False, nucleus, 3.269, , 557.57, 72.46, 441.5, 1612.08, 435.95, 666.22, 209.67, 607.32, 953.21, 640.28, 0, 1312.92, 422.58, 921.64, 1092.05, 443.02, 302.28, 275.96, 0, 219.03
P04051, 1110, 1359, 0.2168, 0.000408, 30, False, nucleus, 3.412, , 547.47, 106.17, 1412.11, 920.04, 642.9, 512.0, 239.61, 661.1, 1711.0, 516.5, 119.73, 839.83, 426.78, 432.26, 1366.07, 1186.65, 200.66, 501.34, 0, 716.56
P04051, 1361, 1426, 0.2168, 0.000408, 30, False, nucleus, 4.12, , 147.21, 0, 315.24, 315.14, 535.6, 303.44, 0, 435.36, 624.57, 174.27, 350.59, 0, 0, 106.18, 222.54, 311.72, 587.79, 119.9, 0, 298.35
P04076, 20, 106, 0.4412, 3.4e-05, 90, True, , 3.18, , 253.14, 0, 354.26, 720.67, 0, 246.36, 277.39, 0, 912.76, 392.74, 269.3, 198.41, 201.2, 0, 306.49, 0, 219.8, 189.27, 0, 485.78
P04076, 115, 364, 0.4412, 3.4e-05, 90, True, , 3.384, , 539.09, 0, 746.88, 1355.61, 363.12, 770.64, 587.81, 232.72, 839.53, 770.22, 214.93, 301.1, 487.51, 801.5, 625.95, 497.64, 468.77, 133.59, 0, 388.04
P04076, 366, 461, 0.4412, 3.4e-05, 90, True, , 3.042, , 117.16, 0, 394.29, 708.3, 215.49, 265.36, 250.05, 0, 753.24, 549.99, 129.93, 133.35, 76.99, 409.62, 575.88, 357.06, 426.44, 59.18, 0, 0
P04147, 40, 209, 0.1874, 9.8e-05, 18, False, nucleus; cytoplasm, 2.588, , 217.4, 0, 919.51, 1110.97, 0, 391.21, 125.61, 152.1, 1254.63, 323.27, 98.44, 553.38, 482.11, 354.98, 1120.11, 660.1, 219.52, 112.22, 128.01, 235.99
P04147, 213, 298, 0.1874, 9.8e-05, 18, False, nucleus; cytoplasm, 2.268, , 323.62, 0, 363.33, 1071.37, 0, 156.44, 139.39, 0, 1405.74, 0, 0, 375.0, 59.77, 317.46, 0, 188.79, 207.68, 91.86, 0, 112.63
P04147, 319, 401, 0.1874, 9.8e-05, 18, False, nucleus; cytoplasm, 2.698, , 111.95, 0, 306.41, 769.5, 0, 161.02, 0, 197.74, 751.14, 0, 0, 207.97, 219.66, 579.25, 162.29, 191.68, 410.03, 132.43, 0, 114.2
P04147, 497, 576, 0.1874, 9.8e-05, 18, False, nucleus; cytoplasm, 2.425, , 365.02, 0, 217.94, 1360.33, 319.03, 77.72, 0, 0, 746.46, 69.44, 0, 213.25, 132.68, 1460.69, 113.94, 232.68, 101.7, 0, 0, 175.69
P04161, 3, 213, 0.4857, 0.000475, 90, True, , 2.892, , 277.27, 53.38, 681.45, 1370.41, 0, 416.11, 341.21, 259.63, 2140.2, 267.81, 87.79, 314.85, 363.18, 896.75, 129.46, 352.43, 363.8, 191.86, 0, 358.32
P04173, 6, 363, 0.3401, 0.004043, 66, nan, cytoplasm, 2.882, , 554.02, 0, 1886.31, 1289.28, 0, 634.83, 266.6, 100.71, 2577.02, 296.44, 129.37, 591.3, 793.04, 694.22, 240.2, 450.35, 519.84, 512.76, 114.35, 0
P04387, 19, 151, 0.3506, 0.011296, 66, nan, , 3.097, , 306.13, 85.39, 192.99, 670.83, 0, 248.36, 0, 72.88, 979.95, 418.33, 0, 242.92, 316.39, 878.18, 160.81, 493.58, 280.21, 0, 312.12, 247.0
P04387, 153, 421, 0.3506, 0.011296, 66, nan, , 3.369, , 333.34, 0, 719.53, 942.75, 423.09, 780.17, 526.65, 526.85, 1216.29, 602.71, 551.11, 1045.81, 999.26, 812.21, 1173.44, 405.7, 377.75, 353.75, 118.37, 403.18
P04449, 5, 59, 0.2253, 0.001464, 30, True, cytoplasm, 2.751, , 106.42, 0, 87.3, 0, 0, 264.19, 213.83, 97.56, 969.07, 94.24, 0, 75.88, 130.85, 99.75, 1051.09, 306.92, 78.95, 165.91, 110.98, 156.65
P04449, 88, 132, 0.2253, 0.001464, 30, True, cytoplasm, 2.72, , 481.4, 0, 0, 826.74, 0, 71.52, 0, 119.88, 1866.49, 252.59, 0, 159.6, 102.61, 0, 787.4, 162.01, 156.05, 68.0, 0, 0
P04456, 60, 139, 0.308, 6.4e-05, 66, False, cytoplasm, 2.596, , 139.68, 0, 476.83, 656.17, 0, 160.98, 0, 0, 1183.9, 295.87, 166.05, 353.98, 210.64, 176.66, 243.87, 43.97, 263.08, 88.09, 0, 186.32
P04786, 170, 255, 0.2086, 0.0, 30, True, nucleus; nucleoplasm; nucleus; nucleolus, 2.456, , 36.4, 0, 617.73, 908.2, 121.41, 249.35, 112.89, 0, 1259.48, 368.52, 0, 298.71, 291.94, 586.24, 117.87, 206.83, 131.81, 94.29, 0, 122.46
P04786, 257, 367, 0.2086, 0.0, 30, True, nucleus; nucleoplasm; nucleus; nucleolus, 2.805, , 271.57, 0, 523.04, 721.15, 353.08, 378.37, 166.93, 142.69, 809.36, 378.09, 0, 546.32, 626.72, 296.08, 1494.32, 187.98, 195.19, 142.58, 0, 123.09
P04786, 369, 556, 0.2086, 0.0, 30, True, nucleus; nucleoplasm; nucleus; nucleolus, 2.814, , 261.68, 0, 978.23, 813.35, 87.59, 207.46, 85.08, 290.03, 1650.53, 393.59, 0, 483.69, 697.05, 559.41, 1141.68, 494.28, 257.9, 247.69, 0, 476.45
P04786, 566, 762, 0.2086, 0.0, 30, True, nucleus; nucleoplasm; nucleus; nucleolus, 2.387, , 192.84, 0, 894.08, 2341.3, 176.61, 73.15, 0, 176.67, 3475.66, 544.29, 0, 288.51, 214.79, 853.5, 662.83, 590.93, 628.46, 313.85, 127.16, 314.02
P04801, 2, 39, 0.3516, 0.00145, 66, False, cytoplasm, 3.15, , 288.33, 0, 318.27, 404.62, 0, 36.47, 0, 0, 1414.86, 334.08, 0, 377.03, 102.68, 429.66, 0, 511.12, 75.71, 455.24, 0, 0
P04801, 48, 143, 0.3516, 0.00145, 66, False, cytoplasm, 2.779, , 176.27, 73.77, 913.06, 1461.11, 294.51, 195.71, 0, 322.17, 935.71, 176.47, 108.97, 260.1, 151.15, 121.72, 535.53, 155.43, 0, 85.58, 0, 108.12
P04801, 145, 327, 0.3516, 0.00145, 66, False, cytoplasm, 3.111, , 386.04, 71.08, 731.25, 451.15, 125.27, 344.72, 202.07, 91.39, 2168.21, 347.74, 280.12, 88.06, 502.61, 343.48, 734.17, 453.13, 289.7, 256.97, 0, 110.08
P04801, 341, 617, 0.3516, 0.00145, 66, False, cytoplasm, 2.883, , 439.99, 0, 580.84, 2314.67, 537.39, 508.62, 223.4, 351.09, 1440.95, 321.81, 266.55, 631.11, 233.63, 346.42, 1201.48, 532.46, 430.57, 78.94, 119.88, 212.53
P04801, 624, 726, 0.3516, 0.00145, 66, False, cytoplasm, 2.588, , 80.19, 0, 463.59, 774.96, 0, 242.67, 116.54, 0, 1070.64, 406.13, 263.08, 325.28, 105.15, 452.06, 274.39, 50.87, 151.37, 189.53, 0, 145.67
P04802, 86, 198, 0.5121, 0.000329, 90, True, cytoplasm, 2.284, , 236.75, 0, 607.04, 707.36, 0, 198.99, 82.29, 93.99, 1465.67, 103.88, 0, 382.4, 68.73, 426.76, 642.44, 244.89, 336.8, 116.0, 102.16, 123.72
P04802, 209, 243, 0.5121, 0.000329, 90, True, cytoplasm, 4.525, , 263.21, 0, 327.45, 398.89, 0, 67.51, 0, 101.28, 0, 373.06, 0, 179.82, 89.3, 0, 179.28, 141.48, 179.23, 315.64, 0, 145.59
P04802, 245, 544, 0.5121, 0.000329, 90, True, cytoplasm, 2.636, , 649.83, 0, 945.51, 2352.78, 390.42, 603.95, 528.51, 0, 1985.6, 161.06, 0, 274.9, 674.07, 137.07, 704.57, 446.49, 403.77, 0, 0, 381.17
P04803, 20, 234, 0.2067, 0.00613, 30, nan, mitochondrion matrix, 3.041, , 256.18, 95.25, 669.03, 1018.76, 270.61, 358.4, 389.62, 88.66, 1829.93, 512.0, 299.18, 760.51, 390.82, 356.52, 753.78, 615.54, 450.1, 244.92, 178.65, 125.44
P04803, 263, 345, 0.2067, 0.00613, 30, nan, mitochondrion matrix, 2.56, , 98.53, 0, 317.83, 900.31, 133.39, 112.75, 0, 197.87, 662.21, 225.01, 0, 428.5, 228.14, 115.24, 954.73, 282.11, 80.15, 115.74, 0, 255.54
P04803, 347, 377, 0.2067, 0.00613, 30, nan, mitochondrion matrix, 3.937, , 232.28, 0, 79.52, 200.67, 0, 139.4, 230.02, 222.18, 578.22, 203.28, 157.66, 74.55, 138.3, 0, 264.81, 106.36, 112.62, 149.21, 0, 165.78
P04806, 22, 47, 0.425, 0.000257, 78, True, , 4.212, , 0, 0, 327.36, 336.44, 360.82, 0, 258.5, 76.08, 335.52, 353.4, 253.54, 0, 0, 102.5, 164.68, 67.66, 157.46, 270.12, 0, 0
P04806, 67, 272, 0.425, 0.000257, 78, True, , 2.765, , 147.02, 49.43, 1074.02, 1440.16, 566.54, 518.91, 334.63, 0, 1675.64, 0, 86.97, 855.35, 250.31, 198.0, 135.04, 545.66, 738.09, 233.4, 0, 0
P04806, 278, 391, 0.425, 0.000257, 78, True, , 2.743, , 149.36, 0, 644.14, 695.84, 229.81, 212.79, 0, 0, 975.88, 349.41, 0, 68.77, 561.34, 493.77, 504.5, 116.43, 241.29, 192.67, 0, 136.68
P04806, 393, 454, 0.425, 0.000257, 78, True, , 3.651, , 440.66, 63.9, 287.53, 125.7, 0, 296.07, 141.87, 174.31, 841.64, 150.69, 0, 78.67, 201.49, 112.63, 294.45, 178.8, 232.62, 68.16, 0, 255.65
P04806, 457, 476, 0.425, 0.000257, 78, True, , 4.96, , 387.85, 0, 0, 259.99, 0, 271.04, 0, 240.94, 115.01, 106.35, 0, 0, 0, 0, 180.68, 174.64, 0, 88.0, 0, 0
P04807, 22, 47, 0.3875, 0.000381, 78, False, , 4.392, , 61.04, 0, 0, 322.55, 474.83, 0, 169.63, 199.27, 349.22, 269.94, 124.04, 65.8, 58.24, 324.2, 0, 0, 331.5, 164.45, 0, 0
P04807, 67, 272, 0.3875, 0.000381, 78, False, , 2.825, , 244.69, 49.94, 1326.42, 890.29, 572.77, 565.8, 87.64, 0, 1299.93, 0, 92.18, 665.8, 528.37, 619.75, 291.44, 605.68, 740.77, 140.37, 0, 0
P04807, 278, 391, 0.3875, 0.000381, 78, False, , 2.765, , 183.57, 0, 421.71, 887.02, 358.79, 204.68, 0, 70.79, 742.55, 163.56, 0, 418.36, 464.23, 523.6, 408.84, 155.54, 120.43, 191.98, 0, 135.55
P04807, 393, 455, 0.3875, 0.000381, 78, False, , 3.42, , 223.42, 66.42, 419.69, 92.68, 0, 229.76, 131.01, 179.33, 523.17, 221.6, 0, 148.85, 181.34, 112.99, 515.57, 209.48, 352.1, 70.06, 0, 245.28
P04807, 458, 477, 0.3875, 0.000381, 78, False, , 5.09, , 438.19, 0, 0, 136.52, 0, 269.1, 0, 247.54, 120.44, 109.72, 0, 0, 0, 129.31, 182.71, 118.68, 0, 88.67, 0, 0
P04819, 149, 307, 0.3071, 2.6e-05, 66, nan, nucleus; mitochondrion, 3.025, , 217.48, 0, 410.43, 720.32, 158.51, 452.76, 0, 461.74, 2168.25, 360.89, 271.58, 349.79, 197.82, 595.59, 554.92, 572.16, 243.7, 95.98, 0, 197.76
P04819, 317, 382, 0.3071, 2.6e-05, 66, nan, nucleus; mitochondrion, 2.941, , 56.53, 108.53, 783.73, 586.76, 0, 3.76, 82.35, 157.51, 286.65, 89.74, 207.69, 279.59, 232.96, 215.45, 113.95, 174.23, 139.66, 113.93, 0, 229.68
P04819, 398, 601, 0.3071, 2.6e-05, 66, nan, nucleus; mitochondrion, 1.937, , 39.74, 0, 1279.09, 1095.96, 0, 282.39, 104.51, 0, 1734.15, 299.24, 0, 1068.18, 369.42, 618.48, 1060.3, 256.08, 499.43, 75.05, 0, 0
P04819, 609, 753, 0.3071, 2.6e-05, 66, nan, nucleus; mitochondrion, 3.132, , 288.2, 0, 1057.25, 712.66, 137.03, 325.79, 114.17, 80.85, 409.35, 455.15, 99.31, 89.53, 269.12, 452.89, 704.63, 422.91, 517.29, 0, 0, 132.4
P05066, 27, 50, 0.1899, 0.000316, 18, nan, nucleus; mitochondrion, 2.908, , 42.4, 0, 0, 0, 162.22, 14.61, 192.97, 114.9, 517.48, 101.85, 0, 388.08, 157.71, 115.43, 422.26, 90.55, 175.68, 0, 0, 534.54
P05066, 57, 246, 0.1899, 0.000316, 18, nan, nucleus; mitochondrion, 2.894, , 235.45, 63.43, 271.56, 1353.22, 289.5, 246.09, 541.46, 259.63, 1631.62, 334.47, 293.85, 623.12, 334.61, 683.27, 555.59, 460.17, 390.75, 153.04, 321.96, 656.53
